orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000105,-0.758684677,0.213508202,-3.553421688,0.000380254
Xanthomonas_OG0000106,0.414933582,0.44386,0.93482986,0.349875988
Xanthomonas_OG0000107,-0.437968074,0.309587037,-1.414684794,0.157160935
Xanthomonas_OG0000108,-0.030016049,0.299637737,-0.10017446,0.920205822
Xanthomonas_OG0000109,-0.857654611,0.333799627,-2.569369592,0.010188373
Xanthomonas_OG0000110,-0.814554694,0.310825557,-2.620616861,0.008777084
Xanthomonas_OG0000111,-0.568757558,0.251232862,-2.263866094,0.023582352
Xanthomonas_OG0000112,0.080629111,0.097107635,0.830306603,0.406365456
Xanthomonas_OG0000113,-0.442601847,0.331287309,-1.336006042,0.181547298
Xanthomonas_OG0000114,-0.674948662,0.335749147,-2.010276623,0.04440192
Xanthomonas_OG0000115,0.087773636,0.285191604,0.307770757,0.758256775
Xanthomonas_OG0000116,0.343555163,0.366681296,0.936931246,0.348793925
Xanthomonas_OG0000117,0.106079644,0.194521347,0.545336775,0.585521916
Xanthomonas_OG0000118,-0.216461877,0.161415828,-1.341020144,0.179913912
Xanthomonas_OG0000119,-0.743845154,0.271308279,-2.741697214,0.006112266
Xanthomonas_OG0000120,-1.153059798,0.408810764,-2.820522112,0.004794557
Xanthomonas_OG0000121,0.080265223,0.074751396,1.073762189,0.28292928
Xanthomonas_OG0000122,-0.202820208,0.25849707,-0.784613181,0.4326804
Xanthomonas_OG0000123,-0.106970038,0.317906982,-0.33648219,0.736507279
Xanthomonas_OG0000124,-0.361109081,0.360054215,-1.002929742,0.315894761
Xanthomonas_OG0000125,-0.371796643,0.285475376,-1.302377281,0.192787445
Xanthomonas_OG0000126,0.722372141,0.403360676,1.790883899,0.073311928
Xanthomonas_OG0000127,-0.980589677,0.330487357,-2.96710194,0.003006213
Xanthomonas_OG0000128,-0.471213226,0.26078746,-1.806886061,0.070780046
Xanthomonas_OG0000129,-0.204866203,0.203344017,-1.007485769,0.313701393
Xanthomonas_OG0000130,-0.469800734,0.347926103,-1.350288843,0.17692335
Xanthomonas_OG0000131,0.802017724,0.319258357,2.512127582,0.012000569
Xanthomonas_OG0000132,0.376987219,0.304673805,1.237347001,0.215958286
Xanthomonas_OG0000133,-0.222416544,0.276599138,-0.804111487,0.421332591
Xanthomonas_OG0000134,-0.090741071,0.220826229,-0.410916182,0.681133997
Xanthomonas_OG0000135,-0.693743943,0.277522418,-2.499776227,0.012427178
Xanthomonas_OG0000136,-0.433436027,0.284716932,-1.522340184,0.127923864
Xanthomonas_OG0000137,0.053763775,0.298136125,0.180332977,0.856891168
Xanthomonas_OG0000138,-0.010710394,0.028469823,-0.376201652,0.706766987
Xanthomonas_OG0000139,-0.024323673,0.365424857,-0.066562722,0.946929824
Xanthomonas_OG0000140,0.219522984,0.245340118,0.894770028,0.370910035
Xanthomonas_OG0000141,-0.032883827,0.333005029,-0.098748739,0.92133777
Xanthomonas_OG0000142,0.471950391,0.263829926,1.788843285,0.073640058
Xanthomonas_OG0000143,-0.455481478,0.326492175,-1.395076249,0.162992848
Xanthomonas_OG0000144,-0.291213632,0.284435922,-1.023828602,0.305916238
Xanthomonas_OG0000145,-0.102265105,0.154435518,-0.662186431,0.507851749
Xanthomonas_OG0000146,-1.198799391,0.36400728,-3.293339055,0.00099005
Xanthomonas_OG0000147,-0.467868799,0.305222815,-1.532876233,0.125306353
Xanthomonas_OG0000148,-0.059615506,0.261961075,-0.227573909,0.819977506
Xanthomonas_OG0000149,0.0027668,0.352442338,0.007850361,0.993736382
Xanthomonas_OG0000150,-0.045839323,0.12019585,-0.381371927,0.702927289
Xanthomonas_OG0000151,0.114458905,0.229533795,0.498658179,0.618020211
Xanthomonas_OG0000152,-0.097343334,0.158194682,-0.615338849,0.538330967
Xanthomonas_OG0000153,0.109971247,0.214795251,0.511981745,0.608663786
Xanthomonas_OG0000154,-0.694107782,0.310045757,-2.238726917,0.02517369
Xanthomonas_OG0000155,-0.931595074,0.428057667,-2.176330773,0.029530536
Xanthomonas_OG0000156,-1.008201712,0.469586526,-2.14699881,0.031793376
Xanthomonas_OG0000157,-0.079541016,0.306726357,-0.259322404,0.795386495
Xanthomonas_OG0000158,0.333682211,0.314277501,1.061743872,0.288351977
Xanthomonas_OG0000159,-0.277478546,0.301401913,-0.92062636,0.357245535
Xanthomonas_OG0000160,0.493300952,0.320025726,1.541441551,0.123209358
Xanthomonas_OG0000161,0.638884651,0.331693333,1.926130516,0.054088079
