"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"338","OG0000309",2.025477163,0.829373744,2.442176617,0.014599002,"01_10560"
"339","OG0000964",2.033454828,2.135709933,0.952121258,0.341035489,"01_35640"
"340","OG0010717",2.038804969,1.090825253,1.869048194,0.06161611,"LMG12460_38100"
"341","OG0007362",2.040924399,0.715316906,2.853175121,0.004328476,"CFBP7410_12200"
"342","OG0007734",2.048227209,0.839209477,2.440662629,0.014660343,"CFBP5825R_01320"
"343","OG0001748",2.0487575,1.993724644,1.027603037,0.304136595,"01_30640"
"344","OG0009889",2.049345359,1.093333411,1.874401109,0.060875161,"DE0062_16280"
"345","OG0003321",2.049586477,0.691957409,2.962012475,0.003056354,"1311A_30020"
"346","OG0006583",2.053602614,1.100260116,1.866470105,0.061975623,"CFBP7634_00170"
"347","OG0010440",2.054453261,1.112765486,1.846258971,0.064854612,"DE0062_53980"
"348","OG0009524",2.055553368,1.098843389,1.870651804,0.061393359,"CFBP7319_05670"
"349","OG0009523",2.055610601,1.098855029,1.870684072,0.061388884,"CFBP7245_11590"
"350","OG0009658",2.058456644,2.159843623,0.953058186,0.340560591,"CN14_39930"
"351","OG0009660",2.058456644,2.159843623,0.953058186,0.340560591,"CN18_41360"
"352","OG0011540",2.058456644,2.159843623,0.953058186,0.340560591,"XNIII60_12900"
"353","OG0013142",2.058456644,2.159843623,0.953058186,0.340560591,NA
"354","OG0013143",2.058456644,2.159843623,0.953058186,0.340560591,NA
"355","OG0013145",2.058456644,2.159843623,0.953058186,0.340560591,NA
"356","OG0013146",2.058456644,2.159843623,0.953058186,0.340560591,NA
"357","OG0013147",2.058456644,2.159843623,0.953058186,0.340560591,NA
"358","OG0013148",2.058456644,2.159843623,0.953058186,0.340560591,NA
"359","OG0013149",2.058456644,2.159843623,0.953058186,0.340560591,NA
"360","OG0013154",2.058456644,2.159843623,0.953058186,0.340560591,NA
"361","OG0013155",2.058456644,2.159843623,0.953058186,0.340560591,NA
"362","OG0013157",2.058456644,2.159843623,0.953058186,0.340560591,NA
"363","OG0016394",2.058456644,2.159843623,0.953058186,0.340560591,NA
"364","OG0016395",2.058456644,2.159843623,0.953058186,0.340560591,NA
"365","OG0016396",2.058456644,2.159843623,0.953058186,0.340560591,NA
"366","OG0016397",2.058456644,2.159843623,0.953058186,0.340560591,NA
"367","OG0016398",2.058456644,2.159843623,0.953058186,0.340560591,NA
"368","OG0016399",2.058456644,2.159843623,0.953058186,0.340560591,NA
"369","OG0016400",2.058456644,2.159843623,0.953058186,0.340560591,NA
"370","OG0016401",2.058456644,2.159843623,0.953058186,0.340560591,NA
"371","OG0016402",2.058456644,2.159843623,0.953058186,0.340560591,NA
"372","OG0016403",2.058456644,2.159843623,0.953058186,0.340560591,NA
"373","OG0016404",2.058456644,2.159843623,0.953058186,0.340560591,NA
"374","OG0016405",2.058456644,2.159843623,0.953058186,0.340560591,NA
"375","OG0016406",2.058456644,2.159843623,0.953058186,0.340560591,NA
"376","OG0016407",2.058456644,2.159843623,0.953058186,0.340560591,NA
"377","OG0016408",2.058456644,2.159843623,0.953058186,0.340560591,NA
"378","OG0016409",2.058456644,2.159843623,0.953058186,0.340560591,NA
"379","OG0016410",2.058456644,2.159843623,0.953058186,0.340560591,NA
"380","OG0016411",2.058456644,2.159843623,0.953058186,0.340560591,NA
"381","OG0016412",2.058456644,2.159843623,0.953058186,0.340560591,NA
"382","OG0016413",2.058456644,2.159843623,0.953058186,0.340560591,NA
"383","OG0016414",2.058456644,2.159843623,0.953058186,0.340560591,NA
"384","OG0016415",2.058456644,2.159843623,0.953058186,0.340560591,NA
"385","OG0016416",2.058456644,2.159843623,0.953058186,0.340560591,NA
"386","OG0016417",2.058456644,2.159843623,0.953058186,0.340560591,NA
"387","OG0016418",2.058456644,2.159843623,0.953058186,0.340560591,NA
"388","OG0016419",2.058456644,2.159843623,0.953058186,0.340560591,NA
"389","OG0016420",2.058456644,2.159843623,0.953058186,0.340560591,NA
"390","OG0016421",2.058456644,2.159843623,0.953058186,0.340560591,NA
"391","OG0016422",2.058456644,2.159843623,0.953058186,0.340560591,NA
"392","OG0016423",2.058456644,2.159843623,0.953058186,0.340560591,NA
"393","OG0016424",2.058456644,2.159843623,0.953058186,0.340560591,NA
"394","OG0016425",2.058456644,2.159843623,0.953058186,0.340560591,NA
"395","OG0016426",2.058456644,2.159843623,0.953058186,0.340560591,NA
"396","OG0016427",2.058456644,2.159843623,0.953058186,0.340560591,NA
"397","OG0016428",2.058456644,2.159843623,0.953058186,0.340560591,NA
"398","OG0001338",2.065312337,2.163139251,0.95477549,0.339691245,"01_24230"
"399","OG0002102",2.065312337,2.163139251,0.95477549,0.339691245,"01_01100"
"400","OG0007274",2.068831749,0.72859725,2.839472353,0.004518821,"CFBP1156_39660"
"401","OG0008320",2.070564577,1.108928096,1.867176586,0.061876932,"CFBP4925_20710"
"402","OG0014766",2.073107303,2.167003464,0.956670046,0.338733822,NA
"403","OG0020937",2.073107303,2.167003464,0.956670046,0.338733822,NA
"404","OG0020938",2.073107303,2.167003464,0.956670046,0.338733822,NA
"405","OG0020939",2.073107303,2.167003464,0.956670046,0.338733822,NA
"406","OG0020940",2.073107303,2.167003464,0.956670046,0.338733822,NA
"407","OG0020941",2.073107303,2.167003464,0.956670046,0.338733822,NA
"408","OG0020942",2.073107303,2.167003464,0.956670046,0.338733822,NA
"409","OG0020943",2.073107303,2.167003464,0.956670046,0.338733822,NA
"410","OG0020944",2.073107303,2.167003464,0.956670046,0.338733822,NA
"411","OG0012314",2.079460319,2.16892092,0.958753406,0.337682987,NA
"412","OG0013695",2.079460319,2.16892092,0.958753406,0.337682987,NA
"413","OG0023419",2.079460319,2.16892092,0.958753406,0.337682987,NA
"414","OG0023420",2.079460319,2.16892092,0.958753406,0.337682987,NA
"415","OG0023421",2.079460319,2.16892092,0.958753406,0.337682987,NA
"416","OG0023422",2.079460319,2.16892092,0.958753406,0.337682987,NA
"417","OG0023423",2.079460319,2.16892092,0.958753406,0.337682987,NA
"418","OG0023424",2.079460319,2.16892092,0.958753406,0.337682987,NA
"419","OG0023425",2.079460319,2.16892092,0.958753406,0.337682987,NA
"420","OG0023426",2.079460319,2.16892092,0.958753406,0.337682987,NA
"421","OG0023427",2.079460319,2.16892092,0.958753406,0.337682987,NA
"422","OG0023428",2.079460319,2.16892092,0.958753406,0.337682987,NA
"423","OG0023429",2.079460319,2.16892092,0.958753406,0.337682987,NA
"424","OG0009119",2.081781002,1.111171787,1.873500594,0.060999291,"AmX2_14540"
"425","OG0007666",2.090800594,1.107570039,1.887736685,0.059061309,"CFBP1156_27620"
"426","OG0011443",2.091445963,2.163632632,0.966636356,0.333725853,"SN8_27870"
"427","OG0021755",2.091445963,2.163632632,0.966636356,0.333725853,NA
"428","OG0021756",2.091445963,2.163632632,0.966636356,0.333725853,NA
"429","OG0021757",2.091445963,2.163632632,0.966636356,0.333725853,NA
"430","OG0021758",2.091445963,2.163632632,0.966636356,0.333725853,NA
"431","OG0021759",2.091445963,2.163632632,0.966636356,0.333725853,NA
"432","OG0021760",2.091445963,2.163632632,0.966636356,0.333725853,NA
"433","OG0021761",2.091445963,2.163632632,0.966636356,0.333725853,NA
"434","OG0021762",2.091445963,2.163632632,0.966636356,0.333725853,NA
"435","OG0021763",2.091445963,2.163632632,0.966636356,0.333725853,NA
"436","OG0021764",2.091445963,2.163632632,0.966636356,0.333725853,NA
"437","OG0021765",2.091445963,2.163632632,0.966636356,0.333725853,NA
"438","OG0005671",2.095280923,0.726860295,2.882646003,0.003943503,"3498_14860"
"439","OG0006873",2.095280923,0.726860295,2.882646003,0.003943503,"2949_24180"
"440","OG0006608",2.115264586,1.116514496,1.894524965,0.058155364,"FIJ080_23500"
"441","OG0010712",2.117212717,1.116918525,1.89558385,0.058015094,"LMC_P73_38580"
"442","OG0005899",2.120510742,1.117610839,1.897360574,0.057780365,"AmX2_02090"
"443","OG0007442",2.121290139,1.112749069,1.906350855,0.0566047,"FIJ080_24320"
"444","OG0010841",2.125511094,1.116490541,1.903743037,0.056943658,"LMG726_34150"
"445","OG0005742",2.12625705,1.114793197,1.907310752,0.056480359,"01_02780"
"446","OG0006841",2.126280281,1.114426385,1.907959386,0.056396466,"Km8_13310"
"447","OG0007237",2.126449046,1.117337054,1.903140183,0.057022256,"B99_33880"
"448","OG0010725",2.126639026,1.117375727,1.903244339,0.05700867,"LMG26789_34430"
"449","OG0000985",2.130220542,2.190301388,0.972569599,0.330767258,"01_37950"
"450","OG0001236",2.130220542,2.190301388,0.972569599,0.330767258,"01_16420"
"451","OG0010077",2.131953761,1.115261061,1.911618575,0.055925135,"DE0062_29570"
"452","OG0004925",2.135534262,0.848173767,2.517802771,0.011808943,"3307_13930"
"453","OG0007207",2.137345471,0.848902162,2.517775979,0.011809841,"71_35670"
"454","OG0009637",2.139314019,2.191095486,0.976367316,0.328882472,"CHN01_37460"
"455","OG0010439",2.139314019,2.191095486,0.976367316,0.328882472,"DE0062_53960"
"456","OG0010443",2.139314019,2.191095486,0.976367316,0.328882472,"DE0062_54070"
"457","OG0011510",2.139314019,2.191095486,0.976367316,0.328882472,"X11-5A_33470"
"458","OG0011512",2.139314019,2.191095486,0.976367316,0.328882472,"X11-5A_41200"
"459","OG0013113",2.139314019,2.191095486,0.976367316,0.328882472,NA
"460","OG0016338",2.139314019,2.191095486,0.976367316,0.328882472,NA
"461","OG0016339",2.139314019,2.191095486,0.976367316,0.328882472,NA
"462","OG0016340",2.139314019,2.191095486,0.976367316,0.328882472,NA
"463","OG0016341",2.139314019,2.191095486,0.976367316,0.328882472,NA
"464","OG0016342",2.139314019,2.191095486,0.976367316,0.328882472,NA
"465","OG0016343",2.139314019,2.191095486,0.976367316,0.328882472,NA
"466","OG0016344",2.139314019,2.191095486,0.976367316,0.328882472,NA
"467","OG0016345",2.139314019,2.191095486,0.976367316,0.328882472,NA
"468","OG0016346",2.139314019,2.191095486,0.976367316,0.328882472,NA
"469","OG0016347",2.139314019,2.191095486,0.976367316,0.328882472,NA
"470","OG0016348",2.139314019,2.191095486,0.976367316,0.328882472,NA
"471","OG0016349",2.139314019,2.191095486,0.976367316,0.328882472,NA
"472","OG0016350",2.139314019,2.191095486,0.976367316,0.328882472,NA
"473","OG0016351",2.139314019,2.191095486,0.976367316,0.328882472,NA
"474","OG0016352",2.139314019,2.191095486,0.976367316,0.328882472,NA
"475","OG0016353",2.139314019,2.191095486,0.976367316,0.328882472,NA
"476","OG0016354",2.139314019,2.191095486,0.976367316,0.328882472,NA
"477","OG0016355",2.139314019,2.191095486,0.976367316,0.328882472,NA
"478","OG0016356",2.139314019,2.191095486,0.976367316,0.328882472,NA
"479","OG0010679",2.140038662,1.117524508,1.914981413,0.055494874,"ISO118C5_21270"
"480","OG0010273",2.140420391,1.115193573,1.919326332,0.054943048,"DE0062_47040"
"481","OG0015519",2.142046315,1.590622297,1.346671877,0.178085933,NA
"482","OG0010671",2.144098029,1.116674528,1.920074269,0.054848519,"GW_12210"
"483","OG0004282",2.145154748,0.635534201,3.375356897,0.0007372,"01_03040"
"484","OG0008743",2.151658786,1.118890579,1.92302878,0.054476436,"LMG872_26560"
"485","OG0009890",2.1518862,1.118939012,1.923148783,0.054461367,"DE0062_16350"
"486","OG0001498",2.157155512,2.076636931,1.038773548,0.298910066,"01_36630"
"487","OG0008829",2.158082784,2.204941575,0.978748284,0.327704368,"NCPPB2337_31760"
"488","OG0014165",2.158082784,2.204941575,0.978748284,0.327704368,NA
"489","OG0015529",2.158082784,2.204941575,0.978748284,0.327704368,NA
"490","OG0023888",2.158082784,2.204941575,0.978748284,0.327704368,NA
"491","OG0023889",2.158082784,2.204941575,0.978748284,0.327704368,NA
"492","OG0023890",2.158082784,2.204941575,0.978748284,0.327704368,NA
"493","OG0023891",2.158082784,2.204941575,0.978748284,0.327704368,NA
"494","OG0023892",2.158082784,2.204941575,0.978748284,0.327704368,NA
"495","OG0023893",2.158082784,2.204941575,0.978748284,0.327704368,NA
"496","OG0023894",2.158082784,2.204941575,0.978748284,0.327704368,NA
"497","OG0023895",2.158082784,2.204941575,0.978748284,0.327704368,NA
"498","OG0023896",2.158082784,2.204941575,0.978748284,0.327704368,NA
"499","OG0009645",2.162806619,2.218255031,0.97500359,0.329558479,"CHN01_44540"
"500","OG0011521",2.162806619,2.218255031,0.97500359,0.329558479,"XNIF5_12320"
"501","OG0013132",2.162806619,2.218255031,0.97500359,0.329558479,NA
"502","OG0013133",2.162806619,2.218255031,0.97500359,0.329558479,NA
"503","OG0016367",2.162806619,2.218255031,0.97500359,0.329558479,NA
"504","OG0016368",2.162806619,2.218255031,0.97500359,0.329558479,NA
"505","OG0016369",2.162806619,2.218255031,0.97500359,0.329558479,NA
"506","OG0016370",2.162806619,2.218255031,0.97500359,0.329558479,NA
"507","OG0016371",2.162806619,2.218255031,0.97500359,0.329558479,NA
"508","OG0016372",2.162806619,2.218255031,0.97500359,0.329558479,NA
"509","OG0016373",2.162806619,2.218255031,0.97500359,0.329558479,NA
"510","OG0016374",2.162806619,2.218255031,0.97500359,0.329558479,NA
"511","OG0016375",2.162806619,2.218255031,0.97500359,0.329558479,NA
"512","OG0016376",2.162806619,2.218255031,0.97500359,0.329558479,NA
"513","OG0016377",2.162806619,2.218255031,0.97500359,0.329558479,NA
"514","OG0016378",2.162806619,2.218255031,0.97500359,0.329558479,NA
"515","OG0016379",2.162806619,2.218255031,0.97500359,0.329558479,NA
"516","OG0016380",2.162806619,2.218255031,0.97500359,0.329558479,NA
"517","OG0016381",2.162806619,2.218255031,0.97500359,0.329558479,NA
"518","OG0016382",2.162806619,2.218255031,0.97500359,0.329558479,NA
"519","OG0016383",2.162806619,2.218255031,0.97500359,0.329558479,NA
"520","OG0005827",2.16515152,0.699247242,3.096403375,0.001958837,"BRIP62418_22210"
"521","OG0000501",2.173703106,2.22403068,0.977371008,0.328385511,"01_04260"
"522","OG0007762",2.174062399,2.246892433,0.967586328,0.333251008,"CFBP7408_40060"
"523","OG0008355",2.174062399,2.246892433,0.967586328,0.333251008,"CFBP6992_20990"
"524","OG0008356",2.174062399,2.246892433,0.967586328,0.333251008,"CFBP6992_27600"
"525","OG0008414",2.174062399,2.246892433,0.967586328,0.333251008,"CFBP7652_03650"
"526","OG0008554",2.174062399,2.246892433,0.967586328,0.333251008,"DE0062_20050"
"527","OG0009155",2.174062399,2.246892433,0.967586328,0.333251008,"B99_19900"
"528","OG0009529",2.174062399,2.246892433,0.967586328,0.333251008,"CFBP7342_01650"
"529","OG0010246",2.174062399,2.246892433,0.967586328,0.333251008,"DE0062_44050"
"530","OG0011620",2.174062399,2.246892433,0.967586328,0.333251008,"XNM01_13210"
"531","OG0012610",2.174062399,2.246892433,0.967586328,0.333251008,NA
"532","OG0012725",2.174062399,2.246892433,0.967586328,0.333251008,NA
"533","OG0012788",2.174062399,2.246892433,0.967586328,0.333251008,NA
"534","OG0014764",2.174062399,2.246892433,0.967586328,0.333251008,NA
"535","OG0015521",2.174062399,2.246892433,0.967586328,0.333251008,NA
"536","OG0015522",2.174062399,2.246892433,0.967586328,0.333251008,NA
"537","OG0015525",2.174062399,2.246892433,0.967586328,0.333251008,NA
"538","OG0023852",2.174062399,2.246892433,0.967586328,0.333251008,NA
"539","OG0023853",2.174062399,2.246892433,0.967586328,0.333251008,NA
"540","OG0023854",2.174062399,2.246892433,0.967586328,0.333251008,NA
"541","OG0023855",2.174062399,2.246892433,0.967586328,0.333251008,NA
"542","OG0023856",2.174062399,2.246892433,0.967586328,0.333251008,NA
"543","OG0023857",2.174062399,2.246892433,0.967586328,0.333251008,NA
"544","OG0023858",2.174062399,2.246892433,0.967586328,0.333251008,NA
"545","OG0023859",2.174062399,2.246892433,0.967586328,0.333251008,NA
"546","OG0023860",2.174062399,2.246892433,0.967586328,0.333251008,NA
"547","OG0023861",2.174062399,2.246892433,0.967586328,0.333251008,NA
"548","OG0023862",2.174062399,2.246892433,0.967586328,0.333251008,NA
"549","OG0023863",2.174062399,2.246892433,0.967586328,0.333251008,NA
"550","OG0023864",2.174062399,2.246892433,0.967586328,0.333251008,NA
"551","OG0023865",2.174062399,2.246892433,0.967586328,0.333251008,NA
"552","OG0001342",2.176388017,2.248078962,0.96811013,0.332989371,"01_24500"
"553","OG0001891",2.178812342,2.249297125,0.96866364,0.332713039,"01_12910"
"554","OG0009595",2.180879134,1.159538215,1.880816955,0.059996823,"CFBP7653_12010"
"555","OG0007443",2.181666,2.234347773,0.976421856,0.328855455,"FIJ080_24350"
"556","OG0009521",2.181666,2.234347773,0.976421856,0.328855455,"CFBP7119_43600"
"557","OG0010302",2.181666,2.234347773,0.976421856,0.328855455,"DE0062_47790"
"558","OG0016039",2.181666,2.234347773,0.976421856,0.328855455,NA
"559","OG0016040",2.181666,2.234347773,0.976421856,0.328855455,NA
"560","OG0016041",2.181666,2.234347773,0.976421856,0.328855455,NA
"561","OG0016042",2.181666,2.234347773,0.976421856,0.328855455,NA
"562","OG0016043",2.181666,2.234347773,0.976421856,0.328855455,NA
"563","OG0016044",2.181666,2.234347773,0.976421856,0.328855455,NA
"564","OG0016045",2.181666,2.234347773,0.976421856,0.328855455,NA
"565","OG0016046",2.181666,2.234347773,0.976421856,0.328855455,NA
"566","OG0016047",2.181666,2.234347773,0.976421856,0.328855455,NA
"567","OG0016048",2.181666,2.234347773,0.976421856,0.328855455,NA
"568","OG0016049",2.181666,2.234347773,0.976421856,0.328855455,NA
"569","OG0016050",2.181666,2.234347773,0.976421856,0.328855455,NA
"570","OG0016051",2.181666,2.234347773,0.976421856,0.328855455,NA
"571","OG0016052",2.181666,2.234347773,0.976421856,0.328855455,NA
"572","OG0016053",2.181666,2.234347773,0.976421856,0.328855455,NA
"573","OG0016054",2.181666,2.234347773,0.976421856,0.328855455,NA
"574","OG0016055",2.181666,2.234347773,0.976421856,0.328855455,NA
"575","OG0006762",2.181723421,2.251173162,0.969149534,0.332470586,"CFBP410_21350"
"576","OG0008971",2.181723421,2.251173162,0.969149534,0.332470586,"2949_10140"
"577","OG0009630",2.181723421,2.251173162,0.969149534,0.332470586,"CFBP8700_32600"
"578","OG0010044",2.181723421,2.251173162,0.969149534,0.332470586,"DE0062_28600"
"579","OG0011247",2.181723421,2.251173162,0.969149534,0.332470586,"NCPPB586_07600"
"580","OG0012164",2.181723421,2.251173162,0.969149534,0.332470586,NA
"581","OG0012190",2.181723421,2.251173162,0.969149534,0.332470586,NA
"582","OG0012522",2.181723421,2.251173162,0.969149534,0.332470586,NA
"583","OG0013066",2.181723421,2.251173162,0.969149534,0.332470586,NA
"584","OG0015355",2.181723421,2.251173162,0.969149534,0.332470586,NA
"585","OG0015358",2.181723421,2.251173162,0.969149534,0.332470586,NA
"586","OG0023255",2.181723421,2.251173162,0.969149534,0.332470586,NA
"587","OG0023256",2.181723421,2.251173162,0.969149534,0.332470586,NA
"588","OG0023257",2.181723421,2.251173162,0.969149534,0.332470586,NA
"589","OG0023258",2.181723421,2.251173162,0.969149534,0.332470586,NA
"590","OG0023259",2.181723421,2.251173162,0.969149534,0.332470586,NA
"591","OG0023260",2.181723421,2.251173162,0.969149534,0.332470586,NA
"592","OG0023261",2.181723421,2.251173162,0.969149534,0.332470586,NA
"593","OG0023262",2.181723421,2.251173162,0.969149534,0.332470586,NA
"594","OG0023263",2.181723421,2.251173162,0.969149534,0.332470586,NA
"595","OG0023264",2.181723421,2.251173162,0.969149534,0.332470586,NA
"596","OG0023265",2.181723421,2.251173162,0.969149534,0.332470586,NA
"597","OG0023266",2.181723421,2.251173162,0.969149534,0.332470586,NA
"598","OG0023267",2.181723421,2.251173162,0.969149534,0.332470586,NA
"599","OG0023268",2.181723421,2.251173162,0.969149534,0.332470586,NA
"600","OG0023269",2.181723421,2.251173162,0.969149534,0.332470586,NA
"601","OG0023270",2.181723421,2.251173162,0.969149534,0.332470586,NA
"602","OG0023271",2.181723421,2.251173162,0.969149534,0.332470586,NA
"603","OG0023272",2.181723421,2.251173162,0.969149534,0.332470586,NA
"604","OG0023273",2.181723421,2.251173162,0.969149534,0.332470586,NA
"605","OG0023274",2.181723421,2.251173162,0.969149534,0.332470586,NA
"606","OG0001108",2.188680754,1.948640986,1.123183167,0.26135971,"01_06680"
"607","OG0002286",2.192941729,2.256858531,0.971678862,0.331210336,"1311A_15250"
"608","OG0005664",2.197245594,2.25220008,0.975599643,0.329262902,"3272_30580"
"609","OG0008188",2.197245594,2.25220008,0.975599643,0.329262902,"Bagalkot_00870"
"610","OG0009940",2.197245594,2.25220008,0.975599643,0.329262902,"DE0062_18230"
"611","OG0011117",2.197245594,2.25220008,0.975599643,0.329262902,"NCPPB1760_13450"
"612","OG0015391",2.197245594,2.25220008,0.975599643,0.329262902,NA
"613","OG0015392",2.197245594,2.25220008,0.975599643,0.329262902,NA
"614","OG0015393",2.197245594,2.25220008,0.975599643,0.329262902,NA
"615","OG0023357",2.197245594,2.25220008,0.975599643,0.329262902,NA
"616","OG0023358",2.197245594,2.25220008,0.975599643,0.329262902,NA
"617","OG0023359",2.197245594,2.25220008,0.975599643,0.329262902,NA
"618","OG0023360",2.197245594,2.25220008,0.975599643,0.329262902,NA
"619","OG0023361",2.197245594,2.25220008,0.975599643,0.329262902,NA
"620","OG0023362",2.197245594,2.25220008,0.975599643,0.329262902,NA
"621","OG0023363",2.197245594,2.25220008,0.975599643,0.329262902,NA
"622","OG0023364",2.197245594,2.25220008,0.975599643,0.329262902,NA
"623","OG0023365",2.197245594,2.25220008,0.975599643,0.329262902,NA
"624","OG0023366",2.197245594,2.25220008,0.975599643,0.329262902,NA
"625","OG0023367",2.197245594,2.25220008,0.975599643,0.329262902,NA
"626","OG0023368",2.197245594,2.25220008,0.975599643,0.329262902,NA
"627","OG0023369",2.197245594,2.25220008,0.975599643,0.329262902,NA
"628","OG0023370",2.197245594,2.25220008,0.975599643,0.329262902,NA
"629","OG0023371",2.197245594,2.25220008,0.975599643,0.329262902,NA
"630","OG0023372",2.197245594,2.25220008,0.975599643,0.329262902,NA
"631","OG0005405",2.198138461,2.240739748,0.980987847,0.326598734,"3046_00790"
"632","OG0009446",2.198138461,2.240739748,0.980987847,0.326598734,"CFBP6164_26560"
"633","OG0012474",2.198138461,2.240739748,0.980987847,0.326598734,NA
"634","OG0012719",2.198138461,2.240739748,0.980987847,0.326598734,NA
"635","OG0015282",2.198138461,2.240739748,0.980987847,0.326598734,NA
"636","OG0015283",2.198138461,2.240739748,0.980987847,0.326598734,NA
"637","OG0015284",2.198138461,2.240739748,0.980987847,0.326598734,NA
"638","OG0022920",2.198138461,2.240739748,0.980987847,0.326598734,NA
"639","OG0022921",2.198138461,2.240739748,0.980987847,0.326598734,NA
"640","OG0022922",2.198138461,2.240739748,0.980987847,0.326598734,NA
"641","OG0022923",2.198138461,2.240739748,0.980987847,0.326598734,NA
"642","OG0022924",2.198138461,2.240739748,0.980987847,0.326598734,NA
"643","OG0022925",2.198138461,2.240739748,0.980987847,0.326598734,NA
"644","OG0022926",2.198138461,2.240739748,0.980987847,0.326598734,NA
"645","OG0022927",2.198138461,2.240739748,0.980987847,0.326598734,NA
"646","OG0022928",2.198138461,2.240739748,0.980987847,0.326598734,NA
"647","OG0022929",2.198138461,2.240739748,0.980987847,0.326598734,NA
"648","OG0022930",2.198138461,2.240739748,0.980987847,0.326598734,NA
"649","OG0022931",2.198138461,2.240739748,0.980987847,0.326598734,NA
"650","OG0022932",2.198138461,2.240739748,0.980987847,0.326598734,NA
"651","OG0022933",2.198138461,2.240739748,0.980987847,0.326598734,NA
"652","OG0022934",2.198138461,2.240739748,0.980987847,0.326598734,NA
"653","OG0000747",2.203407729,2.25543918,0.976930678,0.328603473,"01_11820"
"654","OG0012784",2.237700743,2.280709097,0.981142552,0.326522449,NA
"655","OG0015113",2.237700743,2.280709097,0.981142552,0.326522449,NA
"656","OG0015114",2.237700743,2.280709097,0.981142552,0.326522449,NA
"657","OG0015497",2.237700743,2.280709097,0.981142552,0.326522449,NA
"658","OG0023798",2.237700743,2.280709097,0.981142552,0.326522449,NA
"659","OG0023799",2.237700743,2.280709097,0.981142552,0.326522449,NA
"660","OG0023800",2.237700743,2.280709097,0.981142552,0.326522449,NA
"661","OG0023801",2.237700743,2.280709097,0.981142552,0.326522449,NA
"662","OG0023802",2.237700743,2.280709097,0.981142552,0.326522449,NA
"663","OG0023803",2.237700743,2.280709097,0.981142552,0.326522449,NA
"664","OG0023804",2.237700743,2.280709097,0.981142552,0.326522449,NA
"665","OG0023805",2.237700743,2.280709097,0.981142552,0.326522449,NA
"666","OG0023806",2.237700743,2.280709097,0.981142552,0.326522449,NA
"667","OG0023807",2.237700743,2.280709097,0.981142552,0.326522449,NA
"668","OG0023808",2.237700743,2.280709097,0.981142552,0.326522449,NA
"669","OG0023809",2.237700743,2.280709097,0.981142552,0.326522449,NA
"670","OG0023810",2.237700743,2.280709097,0.981142552,0.326522449,NA
"671","OG0023811",2.237700743,2.280709097,0.981142552,0.326522449,NA
"672","OG0023812",2.237700743,2.280709097,0.981142552,0.326522449,NA
"673","OG0023813",2.237700743,2.280709097,0.981142552,0.326522449,NA
"674","OG0023814",2.237700743,2.280709097,0.981142552,0.326522449,NA
"675","OG0023815",2.237700743,2.280709097,0.981142552,0.326522449,NA
"676","OG0023816",2.237700743,2.280709097,0.981142552,0.326522449,NA
"677","OG0023817",2.237700743,2.280709097,0.981142552,0.326522449,NA
"678","OG0023818",2.237700743,2.280709097,0.981142552,0.326522449,NA
"679","OG0023819",2.237700743,2.280709097,0.981142552,0.326522449,NA
"680","OG0023820",2.237700743,2.280709097,0.981142552,0.326522449,NA
"681","OG0023821",2.237700743,2.280709097,0.981142552,0.326522449,NA
"682","OG0023822",2.237700743,2.280709097,0.981142552,0.326522449,NA
"683","OG0023823",2.237700743,2.280709097,0.981142552,0.326522449,NA
"684","OG0023824",2.237700743,2.280709097,0.981142552,0.326522449,NA
"685","OG0023825",2.237700743,2.280709097,0.981142552,0.326522449,NA
"686","OG0023826",2.237700743,2.280709097,0.981142552,0.326522449,NA
"687","OG0023827",2.237700743,2.280709097,0.981142552,0.326522449,NA
"688","OG0010983",2.237700789,2.280709122,0.981142561,0.326522445,"LMG8992_35060"
"689","OG0012792",2.237700789,2.280709122,0.981142561,0.326522445,NA
"690","OG0015301",2.237700789,2.280709122,0.981142561,0.326522445,NA
"691","OG0015560",2.237700789,2.280709122,0.981142561,0.326522445,NA
"692","OG0024128",2.237700789,2.280709122,0.981142561,0.326522445,NA
"693","OG0024129",2.237700789,2.280709122,0.981142561,0.326522445,NA
"694","OG0024130",2.237700789,2.280709122,0.981142561,0.326522445,NA
"695","OG0024131",2.237700789,2.280709122,0.981142561,0.326522445,NA
"696","OG0024132",2.237700789,2.280709122,0.981142561,0.326522445,NA
"697","OG0024133",2.237700789,2.280709122,0.981142561,0.326522445,NA
"698","OG0024134",2.237700789,2.280709122,0.981142561,0.326522445,NA
"699","OG0024135",2.237700789,2.280709122,0.981142561,0.326522445,NA
"700","OG0024136",2.237700789,2.280709122,0.981142561,0.326522445,NA
"701","OG0024137",2.237700789,2.280709122,0.981142561,0.326522445,NA
"702","OG0024138",2.237700789,2.280709122,0.981142561,0.326522445,NA
"703","OG0024139",2.237700789,2.280709122,0.981142561,0.326522445,NA
"704","OG0024140",2.237700789,2.280709122,0.981142561,0.326522445,NA
"705","OG0024141",2.237700789,2.280709122,0.981142561,0.326522445,NA
"706","OG0024142",2.237700789,2.280709122,0.981142561,0.326522445,NA
"707","OG0024143",2.237700789,2.280709122,0.981142561,0.326522445,NA
"708","OG0024144",2.237700789,2.280709122,0.981142561,0.326522445,NA
"709","OG0024145",2.237700789,2.280709122,0.981142561,0.326522445,NA
