orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000345,-0.060603948,2.32298819,-0.026088789,0.979186519
Xanthomonas_OG0000346,-2.31265532,2.320890335,-0.996451786,0.319030682
Xanthomonas_OG0000347,NA,NA,NA,NA
Xanthomonas_OG0000348,-0.680047817,1.211359942,-0.56139203,0.574530316
Xanthomonas_OG0000349,NA,NA,NA,NA
Xanthomonas_OG0000350,-2.31269183,2.320912091,-0.996458176,0.319027578
Xanthomonas_OG0000351,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000352,NA,NA,NA,NA
Xanthomonas_OG0000353,NA,NA,NA,NA
Xanthomonas_OG0000354,NA,NA,NA,NA
Xanthomonas_OG0000355,NA,NA,NA,NA
Xanthomonas_OG0000356,NA,NA,NA,NA
Xanthomonas_OG0000357,NA,NA,NA,NA
Xanthomonas_OG0000358,NA,NA,NA,NA
Xanthomonas_OG0000359,NA,NA,NA,NA
Xanthomonas_OG0000360,0.32417279,2.474990307,0.130979418,0.895791589
Xanthomonas_OG0000361,NA,NA,NA,NA
Xanthomonas_OG0000362,NA,NA,NA,NA
Xanthomonas_OG0000363,NA,NA,NA,NA
Xanthomonas_OG0000364,NA,NA,NA,NA
Xanthomonas_OG0000365,NA,NA,NA,NA
Xanthomonas_OG0000366,0.444753928,1.903275974,0.233678107,0.815234885
Xanthomonas_OG0000367,-0.032397808,1.084022919,-0.029886645,0.976157457
Xanthomonas_OG0000368,NA,NA,NA,NA
Xanthomonas_OG0000369,-0.060603947,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000370,-0.030925638,1.894723144,-0.016321982,0.986977521
Xanthomonas_OG0000371,-1.52946196,0.542561207,-2.818966673,0.004817852
Xanthomonas_OG0000372,-0.35073772,0.358631342,-0.977989594,0.328079471
Xanthomonas_OG0000373,NA,NA,NA,NA
Xanthomonas_OG0000374,-0.068308238,2.308553475,-0.029589194,0.976394683
Xanthomonas_OG0000375,NA,NA,NA,NA
Xanthomonas_OG0000376,NA,NA,NA,NA
Xanthomonas_OG0000377,0.455367811,1.909846482,0.238431631,0.811546337
Xanthomonas_OG0000378,NA,NA,NA,NA
Xanthomonas_OG0000379,NA,NA,NA,NA
Xanthomonas_OG0000380,NA,NA,NA,NA
Xanthomonas_OG0000381,NA,NA,NA,NA
Xanthomonas_OG0000382,-0.993384305,0.79821822,-1.244502168,0.213314802
Xanthomonas_OG0000383,-0.305102399,0.705864824,-0.432239132,0.665567621
Xanthomonas_OG0000384,-0.056449156,2.277555016,-0.02478498,0.980226471
